,status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,day_month_year_published,month_year_published,year_published,month_published,time_published,positive_reactions,negative_reactions,hour_published,time_of_day_published,days_of_week,days_of_week(digits),day
1738,1739,photo,2013-08-25 22:20:00,24,2,2,24,0,0,0,0,0,2013-08-25,2013-08,2013,Aug,22:08,24,0,22,Night,Sunday,0,Weekend
1739,1740,photo,2013-08-10 23:20:00,156,17,0,156,0,0,0,0,0,2013-08-10,2013-08,2013,Aug,23:08,156,0,23,Late Night,Saturday,6,Weekend
1740,1741,photo,2013-08-06 12:17:00,56,1,0,56,0,0,0,0,0,2013-08-06,2013-08,2013,Aug,12:08,56,0,12,Noon,Tuesday,2,Weekday
1741,1742,photo,2013-08-04 13:57:00,34,1,0,34,0,0,0,0,0,2013-08-04,2013-08,2013,Aug,13:08,34,0,13,Noon,Sunday,0,Weekend
1742,1743,photo,2013-08-01 00:48:00,16,1,0,16,0,0,0,0,0,2013-08-01,2013-08,2013,Aug,00:08,16,0,0,Late Night,Thursday,4,Weekday
1743,1744,photo,2013-08-01 00:45:00,25,1,0,25,0,0,0,0,0,2013-08-01,2013-08,2013,Aug,00:08,25,0,0,Late Night,Thursday,4,Weekday
1744,1745,photo,2013-07-31 11:15:00,38,4,1,38,0,0,0,0,0,2013-07-31,2013-07,2013,Jul,11:07,38,0,11,Morning,Wednesday,3,Weekday
1745,1746,photo,2013-07-31 10:27:00,45,5,0,45,0,0,0,0,0,2013-07-31,2013-07,2013,Jul,10:07,45,0,10,Morning,Wednesday,3,Weekday
1746,1747,photo,2013-07-31 04:52:00,74,2,0,74,0,0,0,0,0,2013-07-31,2013-07,2013,Jul,04:07,74,0,4,Late Night,Wednesday,3,Weekday
1747,1748,photo,2013-07-31 04:51:00,8,0,0,8,0,0,0,0,0,2013-07-31,2013-07,2013,Jul,04:07,8,0,4,Late Night,Wednesday,3,Weekday
1748,1749,photo,2013-07-30 21:20:00,2,0,0,2,0,0,0,0,0,2013-07-30,2013-07,2013,Jul,21:07,2,0,21,Night,Tuesday,2,Weekday
1749,1750,photo,2013-07-29 07:10:00,131,8,0,131,0,0,0,0,0,2013-07-29,2013-07,2013,Jul,07:07,131,0,7,Early Morning,Monday,1,Weekday
1750,1751,photo,2013-07-29 06:27:00,32,3,0,32,0,0,0,0,0,2013-07-29,2013-07,2013,Jul,06:07,32,0,6,Early Morning,Monday,1,Weekday
1751,1752,photo,2013-07-29 06:24:00,14,1,1,14,0,0,0,0,0,2013-07-29,2013-07,2013,Jul,06:07,14,0,6,Early Morning,Monday,1,Weekday
1752,1753,photo,2013-07-29 06:23:00,90,10,4,90,0,0,0,0,0,2013-07-29,2013-07,2013,Jul,06:07,90,0,6,Early Morning,Monday,1,Weekday
1753,1754,photo,2013-07-24 21:55:00,122,2,0,122,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,21:07,122,0,21,Night,Wednesday,3,Weekday
1754,1755,photo,2013-07-24 12:10:00,5,0,0,5,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,12:07,5,0,12,Noon,Wednesday,3,Weekday
1755,1756,photo,2013-07-24 07:12:00,97,5,1,97,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,07:07,97,0,7,Early Morning,Wednesday,3,Weekday
1756,1757,photo,2013-07-24 01:22:00,31,1,0,31,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,01:07,31,0,1,Late Night,Wednesday,3,Weekday
1757,1758,photo,2013-07-24 00:56:00,80,4,0,80,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,00:07,80,0,0,Late Night,Wednesday,3,Weekday
1758,1759,photo,2013-07-24 00:52:00,51,1,1,51,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,00:07,51,0,0,Late Night,Wednesday,3,Weekday
1759,1760,photo,2013-07-24 00:50:00,38,0,0,38,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,00:07,38,0,0,Late Night,Wednesday,3,Weekday
1760,1761,photo,2013-07-24 00:31:00,102,5,0,102,0,0,0,0,0,2013-07-24,2013-07,2013,Jul,00:07,102,0,0,Late Night,Wednesday,3,Weekday
1761,1762,photo,2013-07-20 09:25:00,92,10,1,92,0,0,0,0,0,2013-07-20,2013-07,2013,Jul,09:07,92,0,9,Morning,Saturday,6,Weekend
1762,1763,photo,2013-07-20 09:18:00,54,4,0,54,0,0,0,0,0,2013-07-20,2013-07,2013,Jul,09:07,54,0,9,Morning,Saturday,6,Weekend
1763,1764,photo,2013-07-20 09:13:00,44,4,0,44,0,0,0,0,0,2013-07-20,2013-07,2013,Jul,09:07,44,0,9,Morning,Saturday,6,Weekend
1764,1765,photo,2013-07-19 01:20:00,78,5,1,78,0,0,0,0,0,2013-07-19,2013-07,2013,Jul,01:07,78,0,1,Late Night,Friday,5,Weekday
1765,1766,photo,2013-07-18 23:20:00,66,10,1,66,0,0,0,0,0,2013-07-18,2013-07,2013,Jul,23:07,66,0,23,Late Night,Thursday,4,Weekday
1766,1767,photo,2013-07-18 22:58:00,54,6,2,54,0,0,0,0,0,2013-07-18,2013-07,2013,Jul,22:07,54,0,22,Night,Thursday,4,Weekday
1767,1768,photo,2013-07-18 11:53:00,25,0,0,25,0,0,0,0,0,2013-07-18,2013-07,2013,Jul,11:07,25,0,11,Morning,Thursday,4,Weekday
1768,1769,photo,2013-07-18 07:39:00,74,5,1,74,0,0,0,0,0,2013-07-18,2013-07,2013,Jul,07:07,74,0,7,Early Morning,Thursday,4,Weekday
1769,1770,photo,2013-07-18 07:34:00,79,7,1,79,0,0,0,0,0,2013-07-18,2013-07,2013,Jul,07:07,79,0,7,Early Morning,Thursday,4,Weekday
1770,1771,photo,2013-07-15 02:23:00,104,3,1,104,0,0,0,0,0,2013-07-15,2013-07,2013,Jul,02:07,104,0,2,Late Night,Monday,1,Weekday
1771,1772,photo,2013-07-08 00:07:00,38,7,0,38,0,0,0,0,0,2013-07-08,2013-07,2013,Jul,00:07,38,0,0,Late Night,Monday,1,Weekday
1772,1773,photo,2013-07-06 02:40:00,17,6,0,17,0,0,0,0,0,2013-07-06,2013-07,2013,Jul,02:07,17,0,2,Late Night,Saturday,6,Weekend
1773,1774,photo,2013-07-05 09:29:00,75,8,0,75,0,0,0,0,0,2013-07-05,2013-07,2013,Jul,09:07,75,0,9,Morning,Friday,5,Weekday
1774,1775,photo,2013-07-02 13:06:00,52,3,0,52,0,0,0,0,0,2013-07-02,2013-07,2013,Jul,13:07,52,0,13,Noon,Tuesday,2,Weekday
1775,1776,photo,2013-07-02 02:41:00,38,0,5,38,0,0,0,0,0,2013-07-02,2013-07,2013,Jul,02:07,38,0,2,Late Night,Tuesday,2,Weekday
1776,1777,photo,2013-06-29 22:40:00,58,5,0,58,0,0,0,0,0,2013-06-29,2013-06,2013,Jun,22:06,58,0,22,Night,Saturday,6,Weekend
1777,1778,photo,2013-06-29 10:48:00,12,1,2,12,0,0,0,0,0,2013-06-29,2013-06,2013,Jun,10:06,12,0,10,Morning,Saturday,6,Weekend
1778,1779,photo,2013-06-29 00:00:00,4,0,2,4,0,0,0,0,0,2013-06-29,2013-06,2013,Jun,00:06,4,0,0,Late Night,Saturday,6,Weekend
1779,1780,photo,2013-06-28 04:28:00,28,4,0,28,0,0,0,0,0,2013-06-28,2013-06,2013,Jun,04:06,28,0,4,Late Night,Friday,5,Weekday
1780,1781,photo,2013-06-25 22:33:00,4,0,1,4,0,0,0,0,0,2013-06-25,2013-06,2013,Jun,22:06,4,0,22,Night,Tuesday,2,Weekday
1781,1782,photo,2013-06-25 03:09:00,51,0,0,51,0,0,0,0,0,2013-06-25,2013-06,2013,Jun,03:06,51,0,3,Late Night,Tuesday,2,Weekday
1782,1783,photo,2013-06-25 00:12:00,18,1,0,18,0,0,0,0,0,2013-06-25,2013-06,2013,Jun,00:06,18,0,0,Late Night,Tuesday,2,Weekday
1783,1784,photo,2013-06-23 03:18:00,45,0,0,45,0,0,0,0,0,2013-06-23,2013-06,2013,Jun,03:06,45,0,3,Late Night,Sunday,0,Weekend
1784,1785,photo,2013-06-23 02:02:00,14,0,0,14,0,0,0,0,0,2013-06-23,2013-06,2013,Jun,02:06,14,0,2,Late Night,Sunday,0,Weekend
1785,1786,photo,2013-06-21 22:56:00,54,1,0,54,0,0,0,0,0,2013-06-21,2013-06,2013,Jun,22:06,54,0,22,Night,Friday,5,Weekday
1786,1787,photo,2013-06-20 23:27:00,65,4,0,65,0,0,0,0,0,2013-06-20,2013-06,2013,Jun,23:06,65,0,23,Late Night,Thursday,4,Weekday
1787,1788,photo,2013-06-20 03:33:00,73,0,0,73,0,0,0,0,0,2013-06-20,2013-06,2013,Jun,03:06,73,0,3,Late Night,Thursday,4,Weekday
1788,1789,photo,2013-06-19 22:44:00,43,3,0,43,0,0,0,0,0,2013-06-19,2013-06,2013,Jun,22:06,43,0,22,Night,Wednesday,3,Weekday
1789,1790,photo,2013-06-17 00:06:00,28,4,1,28,0,0,0,0,0,2013-06-17,2013-06,2013,Jun,00:06,28,0,0,Late Night,Monday,1,Weekday
1790,1791,photo,2013-06-16 23:45:00,22,1,0,22,0,0,0,0,0,2013-06-16,2013-06,2013,Jun,23:06,22,0,23,Late Night,Sunday,0,Weekend
1791,1792,photo,2013-06-16 07:46:00,39,3,0,39,0,0,0,0,0,2013-06-16,2013-06,2013,Jun,07:06,39,0,7,Early Morning,Sunday,0,Weekend
1792,1793,photo,2013-06-15 06:43:00,62,8,0,62,0,0,0,0,0,2013-06-15,2013-06,2013,Jun,06:06,62,0,6,Early Morning,Saturday,6,Weekend
1793,1794,photo,2013-06-15 03:59:00,20,2,0,20,0,0,0,0,0,2013-06-15,2013-06,2013,Jun,03:06,20,0,3,Late Night,Saturday,6,Weekend
1794,1795,photo,2013-06-15 03:57:00,17,0,0,17,0,0,0,0,0,2013-06-15,2013-06,2013,Jun,03:06,17,0,3,Late Night,Saturday,6,Weekend
1795,1796,photo,2013-06-15 02:44:00,49,7,0,49,0,0,0,0,0,2013-06-15,2013-06,2013,Jun,02:06,49,0,2,Late Night,Saturday,6,Weekend
1796,1797,photo,2013-06-15 01:55:00,62,7,0,62,0,0,0,0,0,2013-06-15,2013-06,2013,Jun,01:06,62,0,1,Late Night,Saturday,6,Weekend
1797,1798,photo,2013-06-15 01:42:00,43,2,0,43,0,0,0,0,0,2013-06-15,2013-06,2013,Jun,01:06,43,0,1,Late Night,Saturday,6,Weekend
1798,1799,photo,2013-06-14 13:55:00,30,1,0,30,0,0,0,0,0,2013-06-14,2013-06,2013,Jun,13:06,30,0,13,Noon,Friday,5,Weekday
1799,1800,photo,2013-06-14 09:53:00,28,0,0,28,0,0,0,0,0,2013-06-14,2013-06,2013,Jun,09:06,28,0,9,Morning,Friday,5,Weekday
1800,1801,photo,2013-06-14 08:05:00,49,2,2,49,0,0,0,0,0,2013-06-14,2013-06,2013,Jun,08:06,49,0,8,Early Morning,Friday,5,Weekday
1801,1802,photo,2013-06-13 08:41:00,67,6,0,67,0,0,0,0,0,2013-06-13,2013-06,2013,Jun,08:06,67,0,8,Early Morning,Thursday,4,Weekday
1802,1803,photo,2013-06-13 03:26:00,20,1,0,20,0,0,0,0,0,2013-06-13,2013-06,2013,Jun,03:06,20,0,3,Late Night,Thursday,4,Weekday
1803,1804,photo,2013-06-13 01:13:00,81,5,0,81,0,0,0,0,0,2013-06-13,2013-06,2013,Jun,01:06,81,0,1,Late Night,Thursday,4,Weekday
1804,1805,photo,2013-06-11 23:17:00,58,6,1,58,0,0,0,0,0,2013-06-11,2013-06,2013,Jun,23:06,58,0,23,Late Night,Tuesday,2,Weekday
1805,1806,photo,2013-06-11 09:22:00,13,5,0,13,0,0,0,0,0,2013-06-11,2013-06,2013,Jun,09:06,13,0,9,Morning,Tuesday,2,Weekday
1806,1807,photo,2013-06-09 08:15:00,47,0,0,47,0,0,0,0,0,2013-06-09,2013-06,2013,Jun,08:06,47,0,8,Early Morning,Sunday,0,Weekend
1807,1808,photo,2013-06-09 00:00:00,7,0,2,7,0,0,0,0,0,2013-06-09,2013-06,2013,Jun,00:06,7,0,0,Late Night,Sunday,0,Weekend
1808,1809,photo,2013-06-08 06:52:00,62,2,1,62,0,0,0,0,0,2013-06-08,2013-06,2013,Jun,06:06,62,0,6,Early Morning,Saturday,6,Weekend
1809,1810,photo,2013-06-08 06:44:00,84,6,0,84,0,0,0,0,0,2013-06-08,2013-06,2013,Jun,06:06,84,0,6,Early Morning,Saturday,6,Weekend
1810,1811,photo,2013-06-07 02:39:00,23,2,0,23,0,0,0,0,0,2013-06-07,2013-06,2013,Jun,02:06,23,0,2,Late Night,Friday,5,Weekday
1811,1812,photo,2013-06-07 01:13:00,19,4,0,19,0,0,0,0,0,2013-06-07,2013-06,2013,Jun,01:06,19,0,1,Late Night,Friday,5,Weekday
1812,1813,photo,2013-06-03 07:08:00,13,0,1,13,0,0,0,0,0,2013-06-03,2013-06,2013,Jun,07:06,13,0,7,Early Morning,Monday,1,Weekday
1813,1814,photo,2013-06-02 17:03:00,8,1,1,8,0,0,0,0,0,2013-06-02,2013-06,2013,Jun,17:06,8,0,17,Evening,Sunday,0,Weekend
1814,1815,photo,2013-06-02 11:00:00,35,1,0,35,0,0,0,0,0,2013-06-02,2013-06,2013,Jun,11:06,35,0,11,Morning,Sunday,0,Weekend
1815,1816,photo,2013-06-02 03:47:00,37,0,0,37,0,0,0,0,0,2013-06-02,2013-06,2013,Jun,03:06,37,0,3,Late Night,Sunday,0,Weekend
1816,1817,photo,2013-06-01 00:07:00,73,10,0,73,0,0,0,0,0,2013-06-01,2013-06,2013,Jun,00:06,73,0,0,Late Night,Saturday,6,Weekend
1817,1818,photo,2013-05-31 20:55:00,114,9,0,114,0,0,0,0,0,2013-05-31,2013-05,2013,May,20:05,114,0,20,Evening,Friday,5,Weekday
1818,1819,photo,2013-05-30 23:43:00,69,6,0,69,0,0,0,0,0,2013-05-30,2013-05,2013,May,23:05,69,0,23,Late Night,Thursday,4,Weekday
1819,1820,photo,2013-05-30 18:35:00,43,0,0,43,0,0,0,0,0,2013-05-30,2013-05,2013,May,18:05,43,0,18,Evening,Thursday,4,Weekday
1820,1821,photo,2013-05-30 18:34:00,106,3,0,106,0,0,0,0,0,2013-05-30,2013-05,2013,May,18:05,106,0,18,Evening,Thursday,4,Weekday
1821,1822,photo,2013-05-29 08:18:00,69,2,0,69,0,0,0,0,0,2013-05-29,2013-05,2013,May,08:05,69,0,8,Early Morning,Wednesday,3,Weekday
1822,1823,photo,2013-05-29 08:17:00,65,2,0,65,0,0,0,0,0,2013-05-29,2013-05,2013,May,08:05,65,0,8,Early Morning,Wednesday,3,Weekday
1823,1824,photo,2013-05-28 03:15:00,52,0,0,52,0,0,0,0,0,2013-05-28,2013-05,2013,May,03:05,52,0,3,Late Night,Tuesday,2,Weekday
1824,1825,photo,2013-05-28 03:13:00,79,1,0,79,0,0,0,0,0,2013-05-28,2013-05,2013,May,03:05,79,0,3,Late Night,Tuesday,2,Weekday
1825,1826,photo,2013-05-28 03:13:00,49,1,0,49,0,0,0,0,0,2013-05-28,2013-05,2013,May,03:05,49,0,3,Late Night,Tuesday,2,Weekday
1826,1827,photo,2013-05-25 23:32:00,31,0,0,31,0,0,0,0,0,2013-05-25,2013-05,2013,May,23:05,31,0,23,Late Night,Saturday,6,Weekend
1827,1828,photo,2013-05-20 11:34:00,7,0,2,7,0,0,0,0,0,2013-05-20,2013-05,2013,May,11:05,7,0,11,Morning,Monday,1,Weekday
1828,1829,photo,2013-05-19 21:29:00,6,0,2,6,0,0,0,0,0,2013-05-19,2013-05,2013,May,21:05,6,0,21,Night,Sunday,0,Weekend
1829,1830,photo,2013-05-19 15:47:00,7,0,0,7,0,0,0,0,0,2013-05-19,2013-05,2013,May,15:05,7,0,15,Noon,Sunday,0,Weekend
1830,1831,photo,2013-05-19 15:46:00,5,1,1,5,0,0,0,0,0,2013-05-19,2013-05,2013,May,15:05,5,0,15,Noon,Sunday,0,Weekend
1831,1832,photo,2013-05-19 05:23:00,18,1,0,18,0,0,0,0,0,2013-05-19,2013-05,2013,May,05:05,18,0,5,Early Morning,Sunday,0,Weekend
1832,1833,photo,2013-05-19 04:57:00,32,0,7,32,0,0,0,0,0,2013-05-19,2013-05,2013,May,04:05,32,0,4,Late Night,Sunday,0,Weekend
1833,1834,photo,2013-05-18 11:40:00,33,1,0,33,0,0,0,0,0,2013-05-18,2013-05,2013,May,11:05,33,0,11,Morning,Saturday,6,Weekend
1834,1835,photo,2013-05-16 11:29:00,97,0,0,97,0,0,0,0,0,2013-05-16,2013-05,2013,May,11:05,97,0,11,Morning,Thursday,4,Weekday
1835,1836,photo,2013-05-15 07:57:00,102,16,0,102,0,0,0,0,0,2013-05-15,2013-05,2013,May,07:05,102,0,7,Early Morning,Wednesday,3,Weekday
1836,1837,photo,2013-05-14 01:31:00,38,10,0,38,0,0,0,0,0,2013-05-14,2013-05,2013,May,01:05,38,0,1,Late Night,Tuesday,2,Weekday
1837,1838,photo,2013-05-12 05:16:00,16,2,0,16,0,0,0,0,0,2013-05-12,2013-05,2013,May,05:05,16,0,5,Early Morning,Sunday,0,Weekend
1838,1839,photo,2013-05-09 00:00:00,3,1,2,3,0,0,0,0,0,2013-05-09,2013-05,2013,May,00:05,3,0,0,Late Night,Thursday,4,Weekday
1839,1840,photo,2013-05-07 22:31:00,27,0,5,27,0,0,0,0,0,2013-05-07,2013-05,2013,May,22:05,27,0,22,Night,Tuesday,2,Weekday
1840,1841,photo,2013-05-07 22:00:00,78,4,35,78,0,0,0,0,0,2013-05-07,2013-05,2013,May,22:05,78,0,22,Night,Tuesday,2,Weekday
1841,1842,photo,2013-05-05 05:20:00,29,0,0,29,0,0,0,0,0,2013-05-05,2013-05,2013,May,05:05,29,0,5,Early Morning,Sunday,0,Weekend
1842,1843,photo,2013-05-02 02:02:00,66,9,0,66,0,0,0,0,0,2013-05-02,2013-05,2013,May,02:05,66,0,2,Late Night,Thursday,4,Weekday
1843,1844,photo,2013-05-02 00:30:00,78,16,0,78,0,0,0,0,0,2013-05-02,2013-05,2013,May,00:05,78,0,0,Late Night,Thursday,4,Weekday
1844,1845,photo,2013-04-27 13:02:00,57,9,1,57,0,0,0,0,0,2013-04-27,2013-04,2013,Apr,13:04,57,0,13,Noon,Saturday,6,Weekend
1845,1846,photo,2013-04-27 08:20:00,19,4,0,19,0,0,0,0,0,2013-04-27,2013-04,2013,Apr,08:04,19,0,8,Early Morning,Saturday,6,Weekend
1846,1847,photo,2013-04-27 08:01:00,82,14,0,82,0,0,0,0,0,2013-04-27,2013-04,2013,Apr,08:04,82,0,8,Early Morning,Saturday,6,Weekend
1847,1848,photo,2013-04-27 06:02:00,5,4,1,5,0,0,0,0,0,2013-04-27,2013-04,2013,Apr,06:04,5,0,6,Early Morning,Saturday,6,Weekend
1848,1849,photo,2013-04-25 05:01:00,52,5,0,52,0,0,0,0,0,2013-04-25,2013-04,2013,Apr,05:04,52,0,5,Early Morning,Thursday,4,Weekday
1849,1850,photo,2013-04-24 23:52:00,45,14,0,45,0,0,0,0,0,2013-04-24,2013-04,2013,Apr,23:04,45,0,23,Late Night,Wednesday,3,Weekday
1850,1851,status,2013-04-24 01:23:00,41,19,11,41,0,0,0,0,0,2013-04-24,2013-04,2013,Apr,01:04,41,0,1,Late Night,Wednesday,3,Weekday
1851,1852,photo,2013-04-23 08:16:00,55,10,0,55,0,0,0,0,0,2013-04-23,2013-04,2013,Apr,08:04,55,0,8,Early Morning,Tuesday,2,Weekday
1852,1853,photo,2013-04-23 04:05:00,40,1,0,40,0,0,0,0,0,2013-04-23,2013-04,2013,Apr,04:04,40,0,4,Late Night,Tuesday,2,Weekday
1853,1854,photo,2013-04-23 00:52:00,48,4,0,48,0,0,0,0,0,2013-04-23,2013-04,2013,Apr,00:04,48,0,0,Late Night,Tuesday,2,Weekday
1854,1855,photo,2013-04-22 23:46:00,53,7,0,53,0,0,0,0,0,2013-04-22,2013-04,2013,Apr,23:04,53,0,23,Late Night,Monday,1,Weekday
1855,1856,photo,2013-04-22 11:55:00,5,0,0,5,0,0,0,0,0,2013-04-22,2013-04,2013,Apr,11:04,5,0,11,Morning,Monday,1,Weekday
1856,1857,photo,2013-04-22 10:41:00,0,0,0,0,0,0,0,0,0,2013-04-22,2013-04,2013,Apr,10:04,0,0,10,Morning,Monday,1,Weekday
1857,1858,photo,2013-04-22 10:16:00,74,6,0,74,0,0,0,0,0,2013-04-22,2013-04,2013,Apr,10:04,74,0,10,Morning,Monday,1,Weekday
1858,1859,photo,2013-04-22 00:00:00,7,1,2,7,0,0,0,0,0,2013-04-22,2013-04,2013,Apr,00:04,7,0,0,Late Night,Monday,1,Weekday
1859,1860,photo,2013-04-19 03:04:00,96,214,0,96,0,0,0,0,0,2013-04-19,2013-04,2013,Apr,03:04,96,0,3,Late Night,Friday,5,Weekday
1860,1861,photo,2013-04-16 01:16:00,43,2,0,43,0,0,0,0,0,2013-04-16,2013-04,2013,Apr,01:04,43,0,1,Late Night,Tuesday,2,Weekday
1861,1862,photo,2013-04-09 07:58:00,13,3,0,13,0,0,0,0,0,2013-04-09,2013-04,2013,Apr,07:04,13,0,7,Early Morning,Tuesday,2,Weekday
1862,1863,photo,2013-04-09 07:51:00,28,3,0,28,0,0,0,0,0,2013-04-09,2013-04,2013,Apr,07:04,28,0,7,Early Morning,Tuesday,2,Weekday
1863,1864,photo,2013-04-09 02:37:00,34,0,1,34,0,0,0,0,0,2013-04-09,2013-04,2013,Apr,02:04,34,0,2,Late Night,Tuesday,2,Weekday
1864,1865,photo,2013-04-08 23:18:00,83,1,0,83,0,0,0,0,0,2013-04-08,2013-04,2013,Apr,23:04,83,0,23,Late Night,Monday,1,Weekday
1865,1866,photo,2013-04-08 09:23:00,7,0,0,7,0,0,0,0,0,2013-04-08,2013-04,2013,Apr,09:04,7,0,9,Morning,Monday,1,Weekday
1866,1867,photo,2013-04-08 03:45:00,34,0,0,34,0,0,0,0,0,2013-04-08,2013-04,2013,Apr,03:04,34,0,3,Late Night,Monday,1,Weekday
1867,1868,photo,2013-04-08 01:54:00,97,3,0,97,0,0,0,0,0,2013-04-08,2013-04,2013,Apr,01:04,97,0,1,Late Night,Monday,1,Weekday
1868,1869,photo,2013-04-07 09:13:00,24,4,0,24,0,0,0,0,0,2013-04-07,2013-04,2013,Apr,09:04,24,0,9,Morning,Sunday,0,Weekend
1869,1870,photo,2013-04-07 08:11:00,106,18,0,106,0,0,0,0,0,2013-04-07,2013-04,2013,Apr,08:04,106,0,8,Early Morning,Sunday,0,Weekend
1870,1871,photo,2013-04-07 05:50:00,131,4,0,131,0,0,0,0,0,2013-04-07,2013-04,2013,Apr,05:04,131,0,5,Early Morning,Sunday,0,Weekend
1871,1872,photo,2013-04-06 11:20:00,132,7,0,132,0,0,0,0,0,2013-04-06,2013-04,2013,Apr,11:04,132,0,11,Morning,Saturday,6,Weekend
1872,1873,photo,2013-04-06 09:10:00,79,5,0,79,0,0,0,0,0,2013-04-06,2013-04,2013,Apr,09:04,79,0,9,Morning,Saturday,6,Weekend
1873,1874,photo,2013-04-05 10:49:00,71,2,7,71,0,0,0,0,0,2013-04-05,2013-04,2013,Apr,10:04,71,0,10,Morning,Friday,5,Weekday
1874,1875,photo,2013-04-05 00:14:00,55,8,5,55,0,0,0,0,0,2013-04-05,2013-04,2013,Apr,00:04,55,0,0,Late Night,Friday,5,Weekday
1875,1876,photo,2013-04-04 21:43:00,51,9,0,51,0,0,0,0,0,2013-04-04,2013-04,2013,Apr,21:04,51,0,21,Night,Thursday,4,Weekday
1876,1877,photo,2013-04-04 12:03:00,46,3,1,46,0,0,0,0,0,2013-04-04,2013-04,2013,Apr,12:04,46,0,12,Noon,Thursday,4,Weekday
1877,1878,photo,2013-04-04 10:02:00,5,2,2,5,0,0,0,0,0,2013-04-04,2013-04,2013,Apr,10:04,5,0,10,Morning,Thursday,4,Weekday
1878,1879,photo,2013-04-03 05:50:00,52,5,0,52,0,0,0,0,0,2013-04-03,2013-04,2013,Apr,05:04,52,0,5,Early Morning,Wednesday,3,Weekday
1879,1880,photo,2013-04-03 03:46:00,18,0,0,18,0,0,0,0,0,2013-04-03,2013-04,2013,Apr,03:04,18,0,3,Late Night,Wednesday,3,Weekday
1880,1881,photo,2013-04-02 11:44:00,207,13,0,207,0,0,0,0,0,2013-04-02,2013-04,2013,Apr,11:04,207,0,11,Morning,Tuesday,2,Weekday
1881,1882,photo,2013-04-02 09:20:00,105,5,0,105,0,0,0,0,0,2013-04-02,2013-04,2013,Apr,09:04,105,0,9,Morning,Tuesday,2,Weekday
1882,1883,photo,2013-04-02 08:55:00,30,0,0,30,0,0,0,0,0,2013-04-02,2013-04,2013,Apr,08:04,30,0,8,Early Morning,Tuesday,2,Weekday
1883,1884,photo,2013-03-31 23:22:00,32,0,0,32,0,0,0,0,0,2013-03-31,2013-03,2013,Mar,23:03,32,0,23,Late Night,Sunday,0,Weekend
1884,1885,photo,2013-03-31 09:57:00,44,10,0,44,0,0,0,0,0,2013-03-31,2013-03,2013,Mar,09:03,44,0,9,Morning,Sunday,0,Weekend
1885,1886,photo,2013-03-31 09:57:00,100,28,1,100,0,0,0,0,0,2013-03-31,2013-03,2013,Mar,09:03,100,0,9,Morning,Sunday,0,Weekend
1886,1887,photo,2013-03-30 03:34:00,58,4,0,58,0,0,0,0,0,2013-03-30,2013-03,2013,Mar,03:03,58,0,3,Late Night,Saturday,6,Weekend
1887,1888,photo,2013-03-29 03:29:00,22,1,0,22,0,0,0,0,0,2013-03-29,2013-03,2013,Mar,03:03,22,0,3,Late Night,Friday,5,Weekday
1888,1889,photo,2013-03-29 01:57:00,26,0,0,26,0,0,0,0,0,2013-03-29,2013-03,2013,Mar,01:03,26,0,1,Late Night,Friday,5,Weekday
1889,1890,photo,2013-03-28 01:52:00,45,4,0,45,0,0,0,0,0,2013-03-28,2013-03,2013,Mar,01:03,45,0,1,Late Night,Thursday,4,Weekday
1890,1891,photo,2013-03-28 00:36:00,21,0,0,21,0,0,0,0,0,2013-03-28,2013-03,2013,Mar,00:03,21,0,0,Late Night,Thursday,4,Weekday
1891,1892,photo,2013-03-26 03:18:00,75,15,0,75,0,0,0,0,0,2013-03-26,2013-03,2013,Mar,03:03,75,0,3,Late Night,Tuesday,2,Weekday
1892,1893,photo,2013-03-26 03:05:00,21,0,1,21,0,0,0,0,0,2013-03-26,2013-03,2013,Mar,03:03,21,0,3,Late Night,Tuesday,2,Weekday
1893,1894,photo,2013-03-25 10:29:00,72,23,0,72,0,0,0,0,0,2013-03-25,2013-03,2013,Mar,10:03,72,0,10,Morning,Monday,1,Weekday
1894,1895,photo,2013-03-25 05:14:00,50,1,0,50,0,0,0,0,0,2013-03-25,2013-03,2013,Mar,05:03,50,0,5,Early Morning,Monday,1,Weekday
1895,1896,photo,2013-03-25 02:38:00,26,6,0,26,0,0,0,0,0,2013-03-25,2013-03,2013,Mar,02:03,26,0,2,Late Night,Monday,1,Weekday
1896,1897,photo,2013-03-24 23:02:00,46,9,0,46,0,0,0,0,0,2013-03-24,2013-03,2013,Mar,23:03,46,0,23,Late Night,Sunday,0,Weekend
1897,1898,photo,2013-03-24 23:01:00,80,7,0,80,0,0,0,0,0,2013-03-24,2013-03,2013,Mar,23:03,80,0,23,Late Night,Sunday,0,Weekend
1898,1899,photo,2013-03-24 03:21:00,41,11,0,41,0,0,0,0,0,2013-03-24,2013-03,2013,Mar,03:03,41,0,3,Late Night,Sunday,0,Weekend
1899,1900,photo,2013-03-23 10:41:00,69,6,0,69,0,0,0,0,0,2013-03-23,2013-03,2013,Mar,10:03,69,0,10,Morning,Saturday,6,Weekend
